AreaName,GEO2000,TRCTPOP7,SHR7D,SHRWHT7N,SHRWHT7,SHRBLK7N,SHRBLK7,SHRHSP7N,SHRHSP7,FORBORN7,SHRFOR7,TRCTPOP8,SHR8D,SHRWHT8N,SHRWHT8,SHRBLK8N,SHRBLK8,SHRAMI8N,SHRAPI8N,SHROTH8N,SHRHSP8N,SHRHSP8,FORBORN8,SHRFOR8,TRCTPOP9,SHR9D,SHRWHT9N,SHRWHT9,SHRBLK9N,SHRBLK9,SHRAMI9N,SHRAPI9N,SHROTH9N,SHRHSP9N,SHRHSP9,FORBORN9,SHRFOR9,TRCTPOP0,SHR0D,SHRWHT0N,SHRWHT0,MINWHT0N,MAXWHT0N,SHRBLK0N,SHRBLK0,MINBLK0N,MAXBLK0N,SHRAMI0N,MINAMI0N,MAXAMI0N,SHRASN0N,MINASN0N,MAXASN0N,SHRHIP0N,MINHIP0N,MAXHIP0N,SHRAPI0N,MINAPI0N,MAXAPI0N,SHROTH0N,MINOTH0N,MAXOTH0N,MRAPOP0N,MR1POP0N,MR2POP0N,MR3POP0N,SHRHSP0N,SHRHSP0,MRAHSP0N,FORBORN0,SHRFOR0
53035WA Kitsap County,53035091900,0,0,0,0,0,0,0,0,0,0,2318,2318,2186,0.943054,32,0.013805,6,81,13,97,0.041846,54,0.023295,2621,2621,2385,0.909958,50,0.019076,6,149,31,58,0.022128,89,0.033956,3267,3267,2683,0.821243,2624,2801,181,0.055403,136,181,6,6,82,225,158,277,48,35,66,273,193,325,124,124,124,184,3083,161,23,133,0.04071,21,161,0.049281
53035WA Kitsap County,53035092000,0,0,0,0,0,0,0,0,0,0,2114,2114,2087,0.987228,0,0,0,27,0,0,0,63,0.029801,3454,3454,3299,0.955124,0,0,86,51,18,29,0.008396,61,0.01766,4613,4613,4331,0.938868,4232,4374,16,0.003468,0,34,49,49,145,130,73,130,30,18,34,160,91,160,57,57,86,184,4429,168,16,157,0.034034,16,170,0.036852
53035WA Kitsap County,53035092100,0,0,0,0,0,0,0,0,0,0,3176,3196,3039,0.950876,0,0,60,84,13,36,0.011264,106,0.033166,3492,3492,3308,0.947308,10,0.002863,30,130,14,70,0.020045,70,0.020045,4896,4896,4364,0.89134,4326,4493,72,0.014706,57,101,55,55,131,227,195,241,157,156,157,384,351,384,21,21,83,86,4810,76,10,207,0.042279,19,183,0.037377
53035WA Kitsap County,53035092200,0,0,0,0,0,0,0,0,0,0,4109,4109,3903,0.949866,34,0.008274,79,85,8,66,0.016062,143,0.034801,4273,4273,3962,0.927217,98,0.022934,75,103,35,86,0.020126,130,0.030423,6415,6415,5535,0.862822,5336,5631,316,0.04926,215,316,20,19,256,445,292,445,57,15,138,502,307,502,42,42,134,496,5919,447,49,310,0.048324,28,410,0.063913
53035WA Kitsap County,53035092300,0,0,0,0,0,0,0,0,0,0,4769,4769,4494,0.942335,41,0.008597,17,165,52,149,0.031243,305,0.063954,4835,4835,4360,0.901758,68,0.014064,103,255,49,131,0.027094,253,0.052326,5218,5218,4514,0.865082,4429,4675,240,0.045995,193,240,38,35,126,232,133,324,97,79,100,329,212,406,97,97,114,252,4966,224,28,243,0.04657,91,191,0.036604
53035WA Kitsap County,53035092400,0,0,0,0,0,0,0,0,0,0,4963,4963,4507,0.90812,69,0.013902,39,268,80,177,0.035663,210,0.042313,6066,6066,5447,0.897955,121,0.019947,41,389,68,306,0.050445,203,0.033465,6363,6363,5558,0.873487,5394,5619,135,0.021216,53,229,39,39,177,515,332,515,45,14,113,560,346,560,71,71,153,460,5903,418,42,292,0.04589,52,298,0.046833
53035WA Kitsap County,53035092500,0,0,0,0,0,0,0,0,0,0,3768,3768,3566,0.94639,50,0.013269,64,56,32,52,0.0138,78,0.0207,3988,3988,3809,0.955115,0,0,71,98,10,72,0.018054,87,0.021815,4803,4803,4321,0.899646,4252,4445,186,0.038726,151,186,85,81,135,129,83,144,25,11,62,154,94,197,57,57,78,168,4635,154,14,112,0.023319,10,150,0.03123
53035WA Kitsap County,53035092600,0,0,0,0,0,0,0,0,0,0,2897,2897,2818,0.97273,42,0.014497,21,16,0,90,0.031066,88,0.030376,4612,4612,4295,0.931266,69,0.01496,81,98,69,181,0.039245,92,0.019947,5542,5542,4996,0.90148,4903,5135,73,0.013172,43,106,95,89,137,195,110,236,91,81,91,286,191,297,92,92,140,224,5318,207,17,213,0.038434,8,212,0.038253
53035WA Kitsap County,53035092700,0,0,0,0,0,0,0,0,0,0,3742,3742,3680,0.983431,0,0,30,32,0,42,0.011223,68,0.018172,5569,5569,5270,0.946309,41,0.007362,95,127,36,104,0.018674,205,0.03681,7280,7280,6825,0.9375,6744,6893,109,0.014973,81,109,73,67,178,210,154,218,53,39,83,263,193,289,10,10,82,185,7095,164,21,178,0.024451,0,258,0.03544
53035WA Kitsap County,53035092801,0,0,0,0,0,0,0,0,0,0,2051,2051,1996,0.973183,0,0,31,21,2,38,0.018527,50,0.024378,3114,3114,2935,0.942517,17,0.005459,34,94,34,98,0.03147,78,0.025048,4089,4089,3633,0.888481,3528,3771,80,0.019565,46,80,24,24,96,262,162,262,39,25,47,301,187,301,51,51,82,253,3836,237,16,181,0.044265,98,209,0.051113
53035WA Kitsap County,53035092802,0,0,0,0,0,0,0,0,0,0,1701,1701,1656,0.973544,0,0,26,18,2,31,0.018224,42,0.024691,2626,2626,2475,0.942498,14,0.005331,29,79,29,83,0.031607,66,0.025133,3906,3906,3522,0.90169,3459,3644,17,0.004352,0,39,124,124,144,134,63,173,21,12,67,155,75,220,88,88,88,160,3746,139,21,100,0.025602,0,105,0.026882
53035WA Kitsap County,53035092803,0,0,0,0,0,0,0,0,0,0,1370,1370,1333,0.972992,0,0,21,14,2,25,0.018248,34,0.024817,2114,2114,1992,0.942289,11,0.005203,23,64,23,66,0.03122,53,0.02507,2542,2542,2330,0.916601,2216,2436,28,0.011015,8,28,72,72,96,88,55,88,24,10,24,112,65,112,0,0,35,181,2361,165,16,7,0.002754,0,95,0.037372
53035WA Kitsap County,53035092901,0,0,0,0,0,0,0,0,0,0,2283,2283,2117,0.927288,24,0.010512,39,78,24,121,0.053,33,0.014454,3436,3436,3224,0.9383,39,0.01135,35,108,30,49,0.01426,86,0.025029,4783,4783,4382,0.916161,4273,4461,44,0.009199,14,59,63,62,134,206,131,206,45,26,100,251,157,251,43,43,67,234,4549,224,10,91,0.019026,59,210,0.043905
53035WA Kitsap County,53035092902,0,0,0,0,0,0,0,0,0,0,2666,2666,2472,0.927231,29,0.010877,46,92,28,142,0.053263,38,0.014253,4014,4014,3767,0.938465,45,0.01121,41,126,35,57,0.0142,100,0.024912,4880,4880,4539,0.930123,4447,4575,163,0.033402,145,163,16,15,150,93,49,121,26,9,64,119,58,177,43,43,60,172,4708,167,5,185,0.03791,19,152,0.031148
53053WA Pierce County,53053060102,1279,1279,1279,1,0,0,8,0.006255,44,0.034402,2110,2110,1977,0.936966,55,0.026066,30,45,2,58,0.027488,108,0.051184,4111,4111,3598,0.875212,185,0.045001,52,240,36,114,0.02773,196,0.047676,5304,5304,3941,0.743024,3841,4159,490,0.092383,388,490,90,89,164,589,440,619,93,83,93,682,523,682,101,101,181,362,4942,319,43,261,0.049208,49,518,0.097662
53053WA Pierce County,53053060103,809,809,809,1,0,0,5,0.00618,28,0.034611,1335,1335,1250,0.936329,35,0.026217,19,29,2,37,0.027715,68,0.050936,2589,2589,2395,0.925067,41,0.015836,17,124,12,55,0.021243,156,0.060254,4110,4110,3492,0.849635,3465,3523,145,0.03528,126,183,21,20,48,398,345,404,15,13,18,413,358,414,39,39,68,102,4008,95,7,129,0.031387,11,372,0.090511
53053WA Pierce County,53053060104,430,430,430,1,0,0,3,0.006977,15,0.034884,709,709,664,0.93653,19,0.026798,10,15,1,20,0.028208,36,0.050775,1375,1375,1272,0.92509,22,0.016,9,66,6,29,0.02109,83,0.060363,5619,5619,4375,0.778608,4321,4485,405,0.072077,342,439,37,37,57,713,582,713,18,15,42,731,597,731,71,71,145,251,5368,235,16,224,0.039865,33,709,0.126179
53053WA Pierce County,53053060200,741,741,564,0.761134,127,0.17139,0,0,22,0.02969,639,639,457,0.715179,108,0.169014,67,1,5,22,0.034428,22,0.034428,660,660,601,0.910606,1,0.001515,31,26,1,17,0.025757,38,0.057575,883,883,806,0.912797,797,830,47,0.053228,47,47,5,5,25,9,6,18,0,0,5,9,6,23,16,16,16,12,871,12,0,29,0.032843,0,236,0.267271
53053WA Pierce County,53053060300,3453,3453,3371,0.976253,24,0.00695,64,0.018535,89,0.025775,3570,3570,3256,0.912044,115,0.032212,112,78,9,58,0.016246,205,0.057422,3835,3835,3521,0.918122,151,0.039374,49,67,47,113,0.029465,262,0.068318,4027,4027,3613,0.897194,3553,3716,220,0.054631,195,220,14,13,90,138,89,141,10,0,18,148,89,154,32,32,85,145,3882,137,8,90,0.022349,32,174,0.043208
53053WA Pierce County,53053060400,4891,4891,4795,0.980372,33,0.006747,39,0.007974,167,0.034144,4280,4280,4185,0.977803,47,0.010981,24,24,0,50,0.011682,137,0.032009,3991,3991,3785,0.948383,106,0.026559,31,41,28,97,0.024304,110,0.027562,4009,4009,3675,0.916687,3584,3775,129,0.032178,84,134,29,28,91,124,73,124,11,6,11,135,79,135,41,41,62,193,3816,181,12,132,0.032926,34,232,0.05787
53053WA Pierce County,53053060500,4594,4594,4505,0.980627,0,0,50,0.010884,342,0.074445,4083,4083,3996,0.978692,19,0.004653,19,49,0,74,0.018123,309,0.075679,4064,4064,3900,0.959645,66,0.01624,10,27,61,107,0.026328,136,0.033464,4028,4028,3793,0.941658,3758,3834,64,0.015889,42,87,10,10,64,125,79,151,29,25,29,154,104,161,7,7,40,107,3921,101,6,67,0.016634,5,108,0.026812
53053WA Pierce County,53053060600,6129,6129,5955,0.97161,62,0.010116,111,0.018111,317,0.051721,5724,5724,5276,0.921733,153,0.026729,60,228,7,69,0.012054,405,0.070754,5527,5527,5037,0.911344,254,0.045956,32,186,18,29,0.005246,286,0.051745,5360,5360,4803,0.896082,4740,4877,345,0.064366,301,345,92,89,147,90,43,177,20,14,30,110,57,204,10,10,116,163,5197,142,21,198,0.03694,0,376,0.070149
53053WA Pierce County,53053060700,7721,7721,7466,0.966973,103,0.01334,36,0.004663,401,0.051936,6689,6689,6238,0.932575,187,0.027956,48,200,16,78,0.01166,382,0.057108,7236,7236,6699,0.925787,193,0.026672,71,214,59,152,0.021006,290,0.040077,6932,6932,6017,0.868003,5957,6270,295,0.042556,224,295,73,72,141,365,264,415,80,70,114,445,334,487,102,102,111,243,6689,202,41,189,0.027265,20,279,0.040248
53053WA Pierce County,53053060800,6472,6472,6413,0.990884,34,0.005253,11,0.0017,424,0.065513,5504,5504,5339,0.970021,45,0.008175,31,37,52,107,0.01944,290,0.052688,5268,5268,4962,0.941913,94,0.017843,59,115,38,150,0.028473,285,0.0541,5015,5015,4585,0.914257,4521,4737,88,0.017547,39,109,90,84,90,201,121,201,42,29,42,243,150,243,9,9,89,212,4803,196,16,145,0.028913,66,202,0.040279
53053WA Pierce County,53053060903,2110,2110,2051,0.972038,30,0.014218,23,0.0109,114,0.054028,2436,2436,2200,0.903119,123,0.050492,6,73,35,72,0.029556,179,0.073481,3204,3204,2764,0.862671,249,0.077715,16,157,18,106,0.033083,227,0.070848,2995,2995,2388,0.797329,2352,2490,321,0.107179,282,321,41,41,47,241,184,241,4,0,41,245,184,259,0,0,67,136,2859,117,19,20,0.006678,0,360,0.1202
53053WA Pierce County,53053060904,3399,3399,3303,0.971756,48,0.014122,37,0.010886,184,0.054134,3922,3922,3542,0.90311,199,0.050739,10,114,56,115,0.029321,289,0.073686,5160,5160,4451,0.862596,402,0.077906,25,252,30,171,0.033139,365,0.070736,5327,5327,4518,0.848132,4392,4548,374,0.070208,249,475,40,37,98,245,152,278,16,5,24,261,157,295,134,134,188,358,4969,335,23,308,0.057819,12,803,0.150742
53053WA Pierce County,53053060905,4263,4263,4143,0.971851,60,0.014075,47,0.011025,231,0.054187,5664,5664,5246,0.9262,229,0.04043,28,147,15,84,0.01483,475,0.083862,6472,6472,5628,0.869592,471,0.072775,50,286,37,153,0.02364,509,0.078646,6557,6557,5534,0.843984,5451,5550,549,0.083727,458,589,1,0,96,364,273,425,32,27,32,396,300,449,77,77,145,271,6286,248,23,257,0.039195,0,956,0.145798
53053WA Pierce County,53053060906,1571,1571,1527,0.971992,22,0.014004,17,0.010821,85,0.054106,2087,2087,1933,0.926209,84,0.040249,11,53,5,31,0.014853,175,0.083852,2385,2385,2074,0.869601,173,0.072536,19,106,13,57,0.023899,188,0.078826,2267,2267,1760,0.776356,1733,1925,211,0.093075,186,211,25,24,57,232,207,232,33,29,33,265,236,265,6,6,74,82,2185,70,12,38,0.016762,0,314,0.138509
53053WA Pierce County,53053061001,1665,1665,1621,0.973574,24,0.014414,23,0.013814,88,0.052853,2848,2848,2528,0.88764,186,0.065308,19,88,27,48,0.016853,215,0.075491,3081,3081,2686,0.871794,222,0.072054,27,110,36,141,0.045764,210,0.068159,3768,3768,3372,0.894904,3318,3392,141,0.03742,98,163,0,0,51,188,140,215,24,22,34,212,162,245,43,43,61,147,3621,139,8,180,0.047771,30,293,0.07776
53053WA Pierce County,53053061002,2293,2293,2232,0.973397,34,0.014828,32,0.013956,121,0.052769,3921,3921,3481,0.887783,256,0.065289,25,121,38,67,0.017087,296,0.07549,4242,4242,3698,0.871758,305,0.0719,37,152,50,194,0.045733,288,0.067892,4603,4603,3434,0.746035,3351,3568,588,0.127743,495,617,145,137,145,299,248,322,42,32,51,341,280,371,95,95,209,245,4358,231,14,293,0.063654,46,656,0.142516
53053WA Pierce County,53053061100,5756,5756,5524,0.959694,115,0.019979,59,0.01025,229,0.039785,5927,5927,5194,0.876328,404,0.068162,84,178,67,127,0.021427,358,0.060401,6020,6020,5192,0.862458,499,0.08289,67,179,83,146,0.024252,291,0.048338,6547,6547,5474,0.836108,5356,5495,708,0.108141,566,708,117,115,180,177,117,388,18,11,39,195,128,415,53,53,117,329,6218,293,36,208,0.03177,38,336,0.051321
53053WA Pierce County,53053061200,5278,5278,4452,0.843501,680,0.128837,105,0.019894,248,0.046987,5040,5040,4031,0.799801,820,0.162698,95,67,27,114,0.022619,294,0.058333,5059,5059,3767,0.744613,928,0.183435,101,154,109,151,0.029847,296,0.058509,5184,5184,3777,0.728588,3722,3910,1032,0.199074,923,1032,42,42,147,275,196,286,12,0,60,287,196,331,46,46,125,255,4929,233,22,284,0.054784,48,456,0.087963
53053WA Pierce County,53053061300,4900,4900,3070,0.626531,1661,0.33898,134,0.027347,364,0.074286,4592,4592,2497,0.543771,1732,0.377177,84,176,103,188,0.04094,439,0.095601,4598,4598,2198,0.478033,1737,0.377772,242,354,67,160,0.034797,378,0.082209,4921,4921,2230,0.45316,2135,2495,1990,0.404389,1700,1990,131,128,338,332,284,396,97,93,97,429,377,429,141,141,208,440,4481,387,53,370,0.075188,117,427,0.086771
53053WA Pierce County,53053061400,2852,2852,1946,0.682328,726,0.254558,53,0.018583,211,0.073983,2692,2692,1605,0.596211,721,0.26783,148,189,29,30,0.011144,279,0.10364,3727,3727,1734,0.465253,988,0.265092,132,655,218,241,0.064663,782,0.20982,3980,3980,2105,0.528894,1981,2115,1003,0.25201,862,1081,121,121,216,661,588,661,25,12,58,686,600,686,65,65,138,351,3629,311,40,263,0.06608,33,555,0.139447
53053WA Pierce County,53053061500,4196,4196,4062,0.968065,64,0.015253,15,0.003575,301,0.071735,4069,4069,3727,0.915949,185,0.045465,87,54,16,110,0.027033,304,0.074711,4346,4346,3752,0.863322,336,0.077312,90,134,34,136,0.031293,226,0.052001,4482,4482,3659,0.816377,3561,3811,341,0.076082,281,384,143,141,184,223,176,223,31,20,41,254,196,254,85,85,139,218,4264,190,28,196,0.04373,43,288,0.064257
53053WA Pierce County,53053061601,1490,1490,1367,0.91745,77,0.051678,49,0.032886,94,0.063087,1293,1293,1194,0.923433,41,0.031709,27,31,0,0,0,139,0.107501,1102,1102,896,0.813067,125,0.11343,38,25,18,27,0.0245,66,0.059891,1408,1408,899,0.638494,866,1021,260,0.184659,227,260,37,37,55,170,153,170,1,0,16,171,153,171,41,41,41,84,1324,73,11,89,0.06321,10,199,0.141335
53053WA Pierce County,53053061602,726,726,495,0.681818,193,0.26584,23,0.03168,64,0.088154,669,669,509,0.760837,81,0.121076,53,26,0,11,0.016442,44,0.065769,734,734,571,0.777929,100,0.136239,27,22,14,38,0.051771,37,0.050408,637,637,457,0.717425,448,463,115,0.180534,109,115,37,37,55,5,0,23,23,20,23,28,20,34,0,0,8,23,614,21,2,15,0.023548,0,35,0.054945
53053WA Pierce County,53053061700,4083,4083,1497,0.366642,2443,0.598335,32,0.007837,197,0.048249,3984,3984,1620,0.406626,2010,0.504518,67,195,92,257,0.064508,321,0.080572,4115,4115,1655,0.402187,1670,0.405832,18,730,42,150,0.036452,508,0.12345,4129,4129,1594,0.38605,1532,1679,1578,0.382175,1435,1648,81,80,196,588,545,588,52,44,115,640,589,689,236,236,283,257,3872,229,28,369,0.089368,28,806,0.195205
53053WA Pierce County,53053061800,2652,2652,2487,0.937783,125,0.047134,46,0.017345,118,0.044495,2789,2789,2381,0.853711,183,0.065614,29,132,64,167,0.059878,218,0.078164,2973,2973,2315,0.778674,351,0.118062,61,141,105,236,0.079381,169,0.056844,2880,2880,2004,0.695833,1920,2004,483,0.167708,360,483,110,108,137,177,117,309,36,31,105,213,148,393,70,70,181,274,2606,233,41,140,0.048611,22,275,0.095486
53053WA Pierce County,53053061900,1715,1715,1675,0.976676,10,0.005831,46,0.026822,49,0.028571,1837,1837,1568,0.853565,148,0.080566,28,84,9,46,0.02504,152,0.082743,2025,2025,1544,0.762469,244,0.120493,97,125,15,28,0.013827,140,0.069135,1991,1991,1275,0.640382,1217,1461,300,0.150678,253,300,13,13,77,316,261,316,3,0,17,319,261,319,84,84,93,163,1828,151,12,201,0.100954,28,324,0.162732
53053WA Pierce County,53053062000,4003,4003,3668,0.916313,147,0.036722,93,0.023233,171,0.042718,3786,3786,3065,0.809561,339,0.08954,182,120,80,148,0.039091,308,0.081352,4215,4215,3114,0.73879,446,0.105812,226,396,33,213,0.050533,454,0.10771,4317,4317,2866,0.663887,2743,2949,598,0.138522,469,598,213,201,347,294,198,381,77,62,77,371,260,437,269,269,357,375,3942,336,39,643,0.148946,112,661,0.153116
53053WA Pierce County,53053062100,2713,2713,2052,0.756358,472,0.173977,44,0.016218,109,0.040177,2650,2650,1677,0.63283,519,0.195849,284,86,83,70,0.026415,192,0.072452,2803,2803,1563,0.557616,612,0.218337,314,243,71,108,0.03853,216,0.07706,3267,3267,1569,0.480257,1477,1697,445,0.136211,366,483,656,655,734,311,254,311,55,38,89,366,292,374,231,231,268,246,3021,210,36,491,0.150291,50,513,0.157025
53053WA Pierce County,53053062200,3096,3096,2466,0.796512,499,0.161176,41,0.013243,52,0.016796,2799,2799,1377,0.491961,662,0.236513,204,436,121,234,0.083601,601,0.214719,3067,3067,618,0.201499,549,0.179002,107,1663,129,174,0.056732,1296,0.422562,2802,2802,729,0.260171,677,800,432,0.154176,294,432,41,41,76,1502,1438,1564,20,16,42,1522,1454,1598,78,78,135,258,2544,227,31,214,0.076374,34,1399,0.499286
53053WA Pierce County,53053062300,3831,3831,3584,0.935526,182,0.047507,99,0.025842,157,0.040981,4143,4143,3371,0.813661,532,0.128409,141,94,5,151,0.036447,234,0.05648,4167,4167,2906,0.697384,673,0.161507,143,313,132,286,0.068634,389,0.093352,4652,4652,2486,0.534394,2405,2698,793,0.170464,653,793,153,145,232,531,460,531,18,5,107,549,465,621,671,671,685,313,4339,281,32,960,0.206363,49,1042,0.22399
53053WA Pierce County,53053062400,5761,5761,5578,0.968235,103,0.017879,110,0.019094,199,0.034543,5051,5051,4730,0.936448,165,0.032666,55,65,36,117,0.023163,307,0.06078,5285,5285,4649,0.879659,291,0.055061,163,182,0,110,0.020813,282,0.053358,5445,5445,4327,0.794674,4260,4407,645,0.118457,578,645,117,116,202,258,208,336,18,11,79,276,219,409,80,80,220,192,5253,172,20,388,0.071258,0,367,0.067401
53053WA Pierce County,53053062500,7755,7755,7190,0.927144,347,0.044745,271,0.034945,391,0.050419,7188,7188,6205,0.863244,495,0.068864,154,249,85,184,0.025598,376,0.052309,7290,7290,5766,0.790946,695,0.095336,186,544,99,227,0.031138,455,0.062414,7578,7578,5515,0.727765,5259,5732,1102,0.145421,765,1102,111,108,293,629,385,647,81,51,182,710,436,788,140,140,375,870,6708,782,88,515,0.06796,106,599,0.079045
53053WA Pierce County,53053062600,3465,3465,3098,0.894084,289,0.083405,51,0.014719,196,0.056566,3146,3146,2559,0.813413,263,0.083598,24,187,113,181,0.057533,171,0.054354,2780,2780,2230,0.802158,321,0.115467,65,129,35,170,0.061151,163,0.058633,2478,2478,1670,0.673931,1569,1832,382,0.154157,264,382,29,28,118,200,145,224,88,81,88,288,226,288,109,109,142,282,2196,244,38,244,0.098467,62,309,0.124697
53053WA Pierce County,53053062801,2511,2511,2387,0.950617,25,0.009956,9,0.003584,127,0.050577,3032,3032,2686,0.885883,183,0.060356,32,110,20,36,0.011873,234,0.077176,5515,5515,4160,0.754306,1005,0.18223,26,231,93,216,0.039165,216,0.039165,6158,6158,3610,0.586229,3420,3900,1747,0.283696,1360,1747,124,124,236,552,390,575,17,0,98,569,390,660,108,108,281,756,5402,672,84,514,0.083469,208,707,0.11481
53053WA Pierce County,53053062802,1561,1561,1484,0.950673,16,0.01025,6,0.003844,79,0.050609,1885,1885,1670,0.885941,114,0.060477,20,68,12,22,0.011671,145,0.076923,3429,3429,2588,0.754738,483,0.140857,72,257,29,88,0.025663,221,0.06445,3718,3718,2419,0.650619,2280,2546,754,0.202797,516,754,0,0,126,439,320,439,7,0,77,446,320,486,99,99,164,503,3215,457,46,298,0.080151,124,436,0.117267
53053WA Pierce County,53053062900,6169,6169,5811,0.941968,171,0.027719,98,0.015886,358,0.058032,5667,5667,4967,0.876477,291,0.051349,128,206,74,180,0.031762,404,0.071289,6004,6004,4999,0.832611,550,0.091605,130,287,38,285,0.047468,307,0.051132,6685,6685,4724,0.706657,4535,4844,1005,0.150337,764,1028,137,130,253,478,352,478,31,11,141,509,363,588,310,310,474,583,6102,533,50,775,0.115931,88,865,0.129394
53053WA Pierce County,53053063000,2828,2828,2734,0.966761,17,0.006011,34,0.012023,96,0.033946,2808,2808,2456,0.874643,144,0.051282,44,148,18,33,0.011752,177,0.063034,2942,2942,2390,0.812372,292,0.099252,46,157,57,135,0.045887,183,0.062202,3056,3056,2191,0.71695,2109,2341,409,0.133835,297,419,8,8,94,283,187,283,82,69,82,365,256,365,83,83,170,303,2753,265,38,249,0.081479,39,225,0.073626
53053WA Pierce County,53053063100,4493,4493,4281,0.952815,140,0.03116,66,0.01469,165,0.036724,3970,3970,3459,0.871284,209,0.052644,106,161,35,54,0.013602,227,0.057178,4022,4022,3302,0.820984,317,0.078816,98,271,34,119,0.029587,202,0.050223,4196,4196,3152,0.751192,3064,3250,550,0.131077,434,550,50,50,127,374,261,407,19,10,62,393,271,455,51,51,145,326,3870,291,35,223,0.053146,66,491,0.117016
53053WA Pierce County,53053063200,5207,5207,4992,0.958709,138,0.026503,36,0.006914,292,0.056078,4582,4582,4252,0.927979,95,0.020733,105,112,18,71,0.015495,289,0.063072,4712,4712,4117,0.873726,281,0.059634,50,239,25,157,0.033319,253,0.053692,4796,4796,3473,0.724145,3373,3739,504,0.105088,381,520,135,135,224,501,392,501,105,89,105,606,481,606,78,78,175,348,4448,296,52,281,0.05859,55,536,0.11176
53053WA Pierce County,53053063300,3779,3779,2993,0.792008,678,0.179413,0,0,138,0.036518,5388,5388,3734,0.693021,1215,0.225501,82,259,99,170,0.031551,336,0.06236,5557,5557,3304,0.594565,1361,0.244916,134,621,137,331,0.059564,635,0.11427,6716,6716,3200,0.476474,3068,3487,1672,0.248958,1420,1672,210,209,294,981,827,1058,59,48,153,1040,875,1187,594,594,778,550,6166,509,41,955,0.142198,49,1334,0.19863
53053WA Pierce County,53053063400,5842,5842,5705,0.976549,64,0.010955,105,0.017973,218,0.037316,5971,5971,5379,0.900854,218,0.036509,66,265,43,175,0.029308,329,0.055099,6476,6476,5308,0.819641,511,0.078906,133,488,36,242,0.037368,631,0.097436,6939,6939,4847,0.698516,4664,5038,725,0.104482,556,743,155,153,324,846,647,903,128,102,163,974,749,1032,238,238,378,579,6360,497,82,575,0.082865,99,900,0.129702
53053WA Pierce County,53053063501,2427,2427,2220,0.91471,138,0.05686,50,0.020602,98,0.040379,3036,3036,2314,0.762187,318,0.104743,19,293,92,139,0.045783,321,0.105731,3896,3896,2426,0.622689,687,0.176334,35,669,78,167,0.042864,466,0.119609,4231,4231,2342,0.553533,2235,2484,858,0.202789,654,858,29,25,151,824,702,825,93,79,141,917,781,946,85,85,204,451,3780,392,59,361,0.085323,94,833,0.19688
53053WA Pierce County,53053063502,2327,2327,2129,0.914912,132,0.056725,48,0.020627,94,0.040395,2910,2910,2218,0.762199,305,0.104811,18,281,88,133,0.045704,308,0.105841,3735,3735,2326,0.622757,659,0.176439,34,642,75,161,0.043105,447,0.119678,4386,4386,2057,0.468992,1974,2261,909,0.20725,767,924,95,93,106,1084,945,1171,85,68,123,1169,1013,1281,156,156,214,383,4003,359,24,321,0.073187,49,867,0.197674
53053WA Pierce County,53053070100,845,845,845,1,0,0,0,0,16,0.018935,1037,1037,1025,0.988428,0,0,7,5,0,3,0.002892,30,0.028929,2093,2093,1978,0.945054,8,0.003822,70,30,7,18,0.0086,66,0.031533,2477,2477,2381,0.961243,2338,2387,1,0.000404,0,8,44,44,92,22,11,22,2,0,10,24,11,28,27,27,39,57,2420,50,7,35,0.01413,2,51,0.020589
53053WA Pierce County,53053070203,1193,1193,1171,0.981559,7,0.005868,4,0.003353,40,0.033529,1640,1640,1615,0.984756,5,0.003048,13,0,7,17,0.010365,27,0.016463,2536,2536,2472,0.974763,12,0.004731,31,3,18,35,0.013801,50,0.019716,3909,3909,3723,0.952417,3693,3764,57,0.014582,46,57,60,60,87,30,0,81,3,0,15,33,0,89,36,36,52,74,3835,64,10,134,0.03428,5,97,0.024815
53053WA Pierce County,53053070204,1606,1606,1576,0.98132,9,0.005604,6,0.003736,54,0.033624,2208,2208,2174,0.984601,7,0.00317,18,0,9,23,0.010416,37,0.016757,3413,3413,3327,0.974802,16,0.004687,41,5,24,46,0.013477,68,0.019923,3607,3607,3442,0.954256,3407,3474,3,0.000832,0,14,19,19,91,75,61,75,4,0,35,79,61,85,64,64,64,56,3551,53,3,169,0.046853,0,128,0.035487
53053WA Pierce County,53053070205,1140,1140,1119,0.981579,6,0.005263,4,0.003509,39,0.034211,1568,1568,1544,0.984693,5,0.003188,13,0,7,16,0.010204,26,0.016581,2410,2410,2346,0.973443,20,0.008298,15,18,10,35,0.014522,44,0.018257,3527,3527,3378,0.957754,3301,3385,17,0.00482,2,21,27,27,129,76,45,76,6,0,19,82,45,82,23,23,46,129,3398,115,14,94,0.026652,6,147,0.041678
